run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
797,8_terrain_compliance,evo_g000099_c3,2026-03-20 11:28:08,,,,,,,,,0.394034,1.860358,4.39786,0.595996,,,,,,,,,,,,,17.0154,PASS,
795,8_terrain_compliance,evo_g000099_c1,2026-03-20 11:28:08,,,,,,,,,0.393681,1.782487,4.427952,0.585685,,,,,,,,,,,,,14.6842,PASS,
801,8_terrain_compliance,evo_g000099_c7,2026-03-20 11:28:08,,,,,,,,,0.392902,1.853472,4.533976,0.604506,,,,,,,,,,,,,14.1488,PASS,
798,8_terrain_compliance,evo_g000099_c4,2026-03-20 11:28:08,,,,,,,,,0.404352,1.891621,4.446892,0.571949,,,,,,,,,,,,,15.4398,PASS,
794,8_terrain_compliance,evo_g000099_c0,2026-03-20 11:28:08,,,,,,,,,0.406588,1.822178,4.380803,0.589427,,,,,,,,,,,,,16.4403,PASS,
800,8_terrain_compliance,evo_g000099_c6,2026-03-20 11:28:08,,,,,,,,,0.391015,1.831308,4.445796,0.580919,,,,,,,,,,,,,15.7855,PASS,
796,8_terrain_compliance,evo_g000099_c2,2026-03-20 11:28:08,,,,,,,,,0.395861,1.825614,4.527769,0.572795,,,,,,,,,,,,,14.2035,PASS,
809,8_terrain_compliance,evo_g000100_c7,2026-03-20 11:28:09,,,,,,,,,0.38711,1.87255,4.469169,0.566758,,,,,,,,,,,,,18.5352,PASS,
804,8_terrain_compliance,evo_g000100_c2,2026-03-20 11:28:09,,,,,,,,,0.401014,1.900073,4.587537,0.581746,,,,,,,,,,,,,15.0881,PASS,
802,8_terrain_compliance,evo_g000100_c0,2026-03-20 11:28:09,,,,,,,,,0.40754,1.907006,4.451538,0.583768,,,,,,,,,,,,,14.6767,PASS,
808,8_terrain_compliance,evo_g000100_c6,2026-03-20 11:28:09,,,,,,,,,0.396205,1.917563,4.623099,0.576503,,,,,,,,,,,,,15.1615,PASS,
805,8_terrain_compliance,evo_g000100_c3,2026-03-20 11:28:09,,,,,,,,,0.393543,1.905896,4.455318,0.577551,,,,,,,,,,,,,15.836,PASS,
807,8_terrain_compliance,evo_g000100_c5,2026-03-20 11:28:09,,,,,,,,,0.402144,1.836201,4.458424,0.577819,,,,,,,,,,,,,15.6345,PASS,
806,8_terrain_compliance,evo_g000100_c4,2026-03-20 11:28:09,,,,,,,,,0.382207,1.829304,4.393908,0.581285,,,,,,,,,,,,,15.9534,PASS,
803,8_terrain_compliance,evo_g000100_c1,2026-03-20 11:28:09,,,,,,,,,0.370829,1.784954,4.516203,0.591692,,,,,,,,,,,,,15.6804,PASS,
811,8_terrain_compliance,evo_g000101_c1,2026-03-20 11:28:10,,,,,,,,,0.388094,1.772086,4.530761,0.599517,,,,,,,,,,,,,14.2912,PASS,
813,8_terrain_compliance,evo_g000101_c3,2026-03-20 11:28:10,,,,,,,,,0.381187,1.836264,4.594375,0.57431,,,,,,,,,,,,,15.931,PASS,
812,8_terrain_compliance,evo_g000101_c2,2026-03-20 11:28:10,,,,,,,,,0.401384,1.772619,4.477587,0.576515,,,,,,,,,,,,,16.3847,PASS,
817,8_terrain_compliance,evo_g000101_c7,2026-03-20 11:28:10,,,,,,,,,0.38476,1.781662,4.536189,0.575147,,,,,,,,,,,,,15.7771,PASS,
815,8_terrain_compliance,evo_g000101_c5,2026-03-20 11:28:10,,,,,,,,,0.412943,1.728909,4.505452,0.574174,,,,,,,,,,,,,19.348,PASS,
814,8_terrain_compliance,evo_g000101_c4,2026-03-20 11:28:10,,,,,,,,,0.404033,1.834196,4.353978,0.589212,,,,,,,,,,,,,17.4642,PASS,
816,8_terrain_compliance,evo_g000101_c6,2026-03-20 11:28:10,,,,,,,,,0.400448,1.751081,4.446402,0.558337,,,,,,,,,,,,,14.845,PASS,
810,8_terrain_compliance,evo_g000101_c0,2026-03-20 11:28:10,,,,,,,,,0.379128,1.854538,4.483899,0.550838,,,,,,,,,,,,,17.2717,PASS,
824,8_terrain_compliance,evo_g000102_c6,2026-03-20 11:28:11,,,,,,,,,0.401389,1.839426,4.467103,0.58873,,,,,,,,,,,,,10.5242,PASS,
822,8_terrain_compliance,evo_g000102_c4,2026-03-20 11:28:11,,,,,,,,,0.395503,1.924996,4.512553,0.568838,,,,,,,,,,,,,15.0935,PASS,
821,8_terrain_compliance,evo_g000102_c3,2026-03-20 11:28:11,,,,,,,,,0.389879,1.867554,4.518854,0.561986,,,,,,,,,,,,,16.6562,PASS,
820,8_terrain_compliance,evo_g000102_c2,2026-03-20 11:28:11,,,,,,,,,0.381873,1.837148,4.374533,0.587157,,,,,,,,,,,,,13.8331,PASS,
825,8_terrain_compliance,evo_g000102_c7,2026-03-20 11:28:11,,,,,,,,,0.385343,1.829993,4.285537,0.596609,,,,,,,,,,,,,16.7511,PASS,
819,8_terrain_compliance,evo_g000102_c1,2026-03-20 11:28:11,,,,,,,,,0.403076,1.878537,4.446052,0.585128,,,,,,,,,,,,,13.7188,PASS,
818,8_terrain_compliance,evo_g000102_c0,2026-03-20 11:28:11,,,,,,,,,0.401341,1.880491,4.663458,0.595833,,,,,,,,,,,,,17.4379,PASS,
823,8_terrain_compliance,evo_g000102_c5,2026-03-20 11:28:11,,,,,,,,,0.390343,1.886741,4.488236,0.585917,,,,,,,,,,,,,8.7539,PASS,
831,8_terrain_compliance,evo_g000103_c5,2026-03-20 11:28:12,,,,,,,,,0.398719,1.830988,4.530256,0.598468,,,,,,,,,,,,,16.9274,PASS,
833,8_terrain_compliance,evo_g000103_c7,2026-03-20 11:28:12,,,,,,,,,0.384865,1.799194,4.706902,0.552533,,,,,,,,,,,,,15.6197,PASS,
826,8_terrain_compliance,evo_g000103_c0,2026-03-20 11:28:12,,,,,,,,,0.400755,1.761473,4.635169,0.56812,,,,,,,,,,,,,15.2662,PASS,
827,8_terrain_compliance,evo_g000103_c1,2026-03-20 11:28:12,,,,,,,,,0.381497,1.771202,4.391063,0.581517,,,,,,,,,,,,,18.0898,PASS,
828,8_terrain_compliance,evo_g000103_c2,2026-03-20 11:28:12,,,,,,,,,0.382458,1.866349,4.645827,0.579935,,,,,,,,,,,,,15.5461,PASS,
830,8_terrain_compliance,evo_g000103_c4,2026-03-20 11:28:12,,,,,,,,,0.397534,1.80406,4.396027,0.563355,,,,,,,,,,,,,15.5733,PASS,
829,8_terrain_compliance,evo_g000103_c3,2026-03-20 11:28:12,,,,,,,,,0.393737,1.835046,4.501976,0.571161,,,,,,,,,,,,,14.8077,PASS,
832,8_terrain_compliance,evo_g000103_c6,2026-03-20 11:28:12,,,,,,,,,0.382927,1.814324,4.427531,0.576659,,,,,,,,,,,,,16.6146,PASS,
840,8_terrain_compliance,evo_g000104_c6,2026-03-20 11:28:13,,,,,,,,,0.392694,1.800838,4.648474,0.551727,,,,,,,,,,,,,6.2893,PASS,
836,8_terrain_compliance,evo_g000104_c2,2026-03-20 11:28:13,,,,,,,,,0.38111,1.8204,4.63519,0.580952,,,,,,,,,,,,,16.1697,PASS,
838,8_terrain_compliance,evo_g000104_c4,2026-03-20 11:28:13,,,,,,,,,0.390537,1.828781,4.38791,0.591489,,,,,,,,,,,,,16.0899,PASS,
837,8_terrain_compliance,evo_g000104_c3,2026-03-20 11:28:13,,,,,,,,,0.391847,1.799912,4.535669,0.578132,,,,,,,,,,,,,14.6169,PASS,
841,8_terrain_compliance,evo_g000104_c7,2026-03-20 11:28:13,,,,,,,,,0.394089,1.836972,4.55287,0.579299,,,,,,,,,,,,,6.838,PASS,
