run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
23,s05_vel_pi_leg_cycling,g000002_c5,2,,,,,,0.06981775084200839,0.017236994043385502,0.1,,,,,,,4.9659,10.256,6.5134,0.0,0.9106,0.005761,0.358,0.0,13.0,,,,,,3.22839,PASS,
24,s05_vel_pi_leg_cycling,g000002_c6,2,,,,,,0.3278478411515871,0.0072976774544799726,0.12328279661089118,,,,,,,9.5327,27.22,7.5578,0.0,0.7257,0.00616,0.358,0.0,13.0,,,,,,3.13037,PASS,
25,s05_vel_pi_leg_cycling,g000002_c7,2,,,,,,0.03037279347792508,0.001,0.15,,,,,,,3.0301,6.2682,9.191,0.0,1.0343,0.005739,0.358,0.0,13.0,,,,,,3.40591,PASS,
26,s05_vel_pi_leg_cycling,g000003_c0,3,,,,,,0.16114108600325774,0.001,0.1,,,,,,,7.1898,16.8937,6.5929,0.0,0.7891,0.005922,0.358,0.0,13.0,,,,,,3.08628,PASS,
27,s05_vel_pi_leg_cycling,g000003_c1,3,,,,,,0.47830953167077345,0.40567739083440385,0.15,,,,,,,13.177,30.8878,9.9985,0.0,0.8645,0.006404,0.358,0.0,13.0,,,,,,3.9112,PASS,
28,s05_vel_pi_leg_cycling,g000003_c2,3,,,,,,0.20017946519869784,0.04278350781830383,0.1,,,,,,,9.0939,22.3413,7.7253,0.0,0.8202,0.006031,0.358,0.0,13.0,,,,,,3.36999,PASS,
29,s05_vel_pi_leg_cycling,g000003_c3,3,,,,,,10.0,0.001,0.1,,,,,,,19.7561,31.12,10.7865,0.0,1.1515,0.006976,0.358,13.0,13.0,,,,,,5.43011,PASS,
30,s05_vel_pi_leg_cycling,g000003_c4,3,,,,,,0.3440785618867253,0.004602414104956815,0.15,,,,,,,9.5797,27.5582,7.5063,0.0,0.709,0.006169,0.358,0.0,13.0,,,,,,3.08497,PASS,
31,s05_vel_pi_leg_cycling,g000003_c5,3,,,,,,0.002051017245415977,0.25419580967159744,0.15,,,,,,,12.4066,18.0219,11.8497,0.0,1.5054,0.005588,0.358,0.0,13.0,,,,,,5.75686,PASS,
32,s05_vel_pi_leg_cycling,g000003_c6,3,,,,,,3.8506346559055302,0.003258896245082706,0.15,,,,,,,18.7776,31.0379,10.6788,0.0,1.0577,0.006723,0.358,13.0,13.0,,,,,,5.05086,PASS,
33,s05_vel_pi_leg_cycling,g000003_c7,3,,,,,,0.06750756633294332,0.002006302718290862,0.1,,,,,,,4.4247,9.2438,6.532,0.0,0.8986,0.005765,0.358,0.0,13.0,,,,,,3.13827,PASS,
34,s05_vel_pi_leg_cycling,g000004_c0,4,,,,,,0.5384472541051919,0.01819271881852308,0.1,,,,,,,10.2593,29.7725,7.7295,0.0,0.7118,0.006264,0.358,0.0,13.0,,,,,,3.16133,PASS,
35,s05_vel_pi_leg_cycling,g000004_c1,4,,,,,,10.0,0.003327795617024555,0.15,,,,,,,19.7574,31.1144,10.7929,0.0,1.1507,0.006978,0.358,13.0,13.0,,,,,,5.42784,PASS,
36,s05_vel_pi_leg_cycling,g000004_c2,4,,,,,,0.07840831682193278,0.25285737687344517,0.15,,,,,,,14.4512,27.0551,11.6948,0.0,1.3243,0.005922,0.358,0.0,13.0,,,,,,5.41802,PASS,
37,s05_vel_pi_leg_cycling,g000004_c3,4,,,,,,0.004414952413743142,0.11536222076812196,0.15,,,,,,,6.3563,10.189,9.354,0.0,1.2375,0.005619,0.358,0.0,13.0,,,,,,4.34813,PASS,
38,s05_vel_pi_leg_cycling,g000004_c4,4,,,,,,0.2054089002708365,0.006811859131902853,0.1,,,,,,,8.2322,20.6951,7.0219,0.0,0.76,0.006008,0.358,0.0,13.0,,,,,,3.10322,PASS,
39,s05_vel_pi_leg_cycling,g000004_c5,4,,,,,,0.14198394477267848,0.09091613537932737,0.1,,,,,,,9.6806,21.4592,8.4127,0.0,0.9563,0.005938,0.358,0.0,13.0,,,,,,3.83696,PASS,
40,s05_vel_pi_leg_cycling,g000004_c6,4,,,,,,0.24512917369251624,0.0024519496750537812,0.15,,,,,,,8.7073,23.3641,7.1496,0.0,0.7287,0.006065,0.358,0.0,13.0,,,,,,3.05683,PASS,
41,s05_vel_pi_leg_cycling,g000004_c7,4,,,,,,0.01845102028221655,0.001,0.15,,,,,,,2.5492,5.2966,10.9125,0.0,1.1325,0.005738,0.358,0.0,13.0,,,,,,3.65242,PASS,
42,s05_vel_pi_leg_cycling,g000005_c0,5,,,,,,1.2408026381161708,0.009730569119726086,0.15,,,,,,,15.8111,30.9798,9.9007,0.0,0.9865,0.006517,0.358,13.0,13.0,,,,,,4.54061,PASS,
43,s05_vel_pi_leg_cycling,g000005_c1,5,,,,,,5.077896960476685,0.0016547746648572375,0.15,,,,,,,19.2991,30.8245,11.0051,0.0,1.0131,0.006792,0.358,13.0,13.0,,,,,,4.96921,PASS,
