run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
22,s04_vel_pi_staircase,g000002_c4,2,,,,,,0.15155101626054607,0.12907653545701847,0.1,,,,,,,1.3186,2.5779,0.7913,0.0,0.1194,0.007098,0.0,0.0,3.0,,,,,,200.41412,FAIL,vel error exceeded
23,s04_vel_pi_staircase,g000002_c5,2,,,,,,0.001,0.26867233339891816,0.1,,,,,,,1.1952,1.9292,0.7394,0.0,0.0774,0.007091,0.0,0.0,3.0,,,,,,200.253862,FAIL,vel error exceeded
24,s04_vel_pi_staircase,g000002_c6,2,,,,,,0.056038980562432845,0.10326833060653312,0.1,,,,,,,0.9932,2.0914,0.8616,0.0,0.1238,0.007112,0.0,0.0,3.0,,,,,,200.396055,FAIL,vel error exceeded
25,s04_vel_pi_staircase,g000002_c7,2,,,,,,0.001,0.8924607020141903,0.1,,,,,,,3.8302,6.8863,0.4187,0.0,0.2737,0.007213,0.0,0.0,2.46,,,,,,200.971678,FAIL,vel error exceeded
26,s04_vel_pi_staircase,g000003_c0,3,,,,,,0.001,6.379278337941665,0.15,,,,,,,12.8153,24.8076,0.1103,0.0,0.0,0.006179,0.0,13.0,0.724,,,,,,200.709693,FAIL,vel error exceeded
27,s04_vel_pi_staircase,g000003_c1,3,,,,,,0.001,0.15075764576765574,0.1,,,,,,,1.0464,2.0822,0.8547,0.0,0.1073,0.007107,0.0,0.0,3.0,,,,,,200.337793,FAIL,vel error exceeded
28,s04_vel_pi_staircase,g000003_c2,3,,,,,,0.01647154995343707,2.213674730137517,0.15,,,,,,,5.1362,9.2953,0.0851,0.0,0.4803,0.006656,0.0,13.0,1.022,,,,,,201.622408,FAIL,vel error exceeded
29,s04_vel_pi_staircase,g000003_c3,3,,,,,,0.0022465091226720217,3.12508173128346,0.1,,,,,,,7.0716,12.1126,0.1132,0.0,0.7437,0.006516,0.0,13.0,1.002,,,,,,202.500227,FAIL,vel error exceeded
30,s04_vel_pi_staircase,g000003_c4,3,,,,,,0.001,0.7859173474437966,0.15,,,,,,,3.009,5.0639,0.5395,0.0,0.2588,0.007204,0.0,0.0,2.668,,,,,,200.904278,FAIL,vel error exceeded
31,s04_vel_pi_staircase,g000003_c5,3,,,,,,0.11640995220973346,0.2170873823247987,0.1,,,,,,,1.3009,2.7031,0.7601,0.0,0.1126,0.007095,0.0,0.0,3.0,,,,,,200.385687,FAIL,vel error exceeded
32,s04_vel_pi_staircase,g000003_c6,3,,,,,,0.00548728893450108,0.00122609938378683,0.11409831345017124,,,,,,,0.1869,0.386,1.0839,0.0,0.2266,0.007174,0.0,0.0,3.0,,,,,,200.68703,FAIL,vel error exceeded
