run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
29,6_YAW_PI_turn,evo_g000003_c3,2026-03-19 18:07:33,,,,,,,5.6354,9.8071,16.5389,3.44,2.4829,8.0,8.0,,,,,,2.4994,PASS,
33,6_YAW_PI_turn,evo_g000003_c7,2026-03-19 18:07:33,,,,,,,5.725,10.2715,15.8833,2.84,2.3923,8.0,8.0,,,,,,2.4214,PASS,
32,6_YAW_PI_turn,evo_g000003_c6,2026-03-19 18:07:33,,,,,,,4.762,13.1223,21.1467,4.654,3.7889,8.0,8.0,,,,,,5.2204,PASS,
31,6_YAW_PI_turn,evo_g000003_c5,2026-03-19 18:07:33,,,,,,,5.7496,10.0076,17.0127,4.01,2.8467,8.0,8.0,,,,,,2.4632,PASS,
35,6_YAW_PI_turn,evo_g000004_c1,2026-03-19 18:07:34,,,,,,,5.76,9.9633,18.4225,3.982,2.9006,8.0,8.0,,,,,,2.928,PASS,
34,6_YAW_PI_turn,evo_g000004_c0,2026-03-19 18:07:34,,,,,,,4.6789,11.333,15.0987,4.29,2.3649,2.806,8.0,,,,,,2.7542,PASS,
41,6_YAW_PI_turn,evo_g000004_c7,2026-03-19 18:07:34,,,,,,,5.6364,9.9591,14.2232,3.698,2.3814,8.0,8.0,,,,,,2.6159,PASS,
36,6_YAW_PI_turn,evo_g000004_c2,2026-03-19 18:07:34,,,,,,,5.4996,9.5586,17.7971,4.352,2.6403,8.0,8.0,,,,,,2.3296,PASS,
38,6_YAW_PI_turn,evo_g000004_c4,2026-03-19 18:07:34,,,,,,,5.8249,9.9732,17.7651,3.978,2.915,8.0,8.0,,,,,,2.6177,PASS,
37,6_YAW_PI_turn,evo_g000004_c3,2026-03-19 18:07:34,,,,,,,5.3139,10.7199,15.8713,3.38,2.1882,8.0,8.0,,,,,,2.5882,PASS,
40,6_YAW_PI_turn,evo_g000004_c6,2026-03-19 18:07:34,,,,,,,5.938,11.5692,19.2731,3.658,2.9609,8.0,8.0,,,,,,2.8741,PASS,
39,6_YAW_PI_turn,evo_g000004_c5,2026-03-19 18:07:34,,,,,,,5.6564,10.9759,18.1095,4.522,2.765,8.0,8.0,,,,,,2.527,PASS,
47,6_YAW_PI_turn,evo_g000005_c5,2026-03-19 18:07:34,,,,,,,5.9596,9.9738,18.5173,4.152,3.0207,8.0,8.0,,,,,,2.3873,PASS,
42,6_YAW_PI_turn,evo_g000005_c0,2026-03-19 18:07:34,,,,,,,5.7888,11.3805,18.7434,3.392,3.2261,8.0,8.0,,,,,,2.8094,PASS,
43,6_YAW_PI_turn,evo_g000005_c1,2026-03-19 18:07:34,,,,,,,6.0259,13.5368,24.1631,4.858,3.4588,6.492,8.0,,,,,,2.8496,PASS,
46,6_YAW_PI_turn,evo_g000005_c4,2026-03-19 18:07:34,,,,,,,5.6316,8.7851,16.3915,3.232,2.6217,8.0,8.0,,,,,,2.1031,PASS,
44,6_YAW_PI_turn,evo_g000005_c2,2026-03-19 18:07:34,,,,,,,5.7753,11.7786,18.0629,3.728,3.0004,8.0,8.0,,,,,,2.7603,PASS,
48,6_YAW_PI_turn,evo_g000005_c6,2026-03-19 18:07:34,,,,,,,5.783,10.2056,16.5114,4.058,2.5443,8.0,8.0,,,,,,2.1926,PASS,
45,6_YAW_PI_turn,evo_g000005_c3,2026-03-19 18:07:34,,,,,,,5.7201,10.501,15.5492,3.332,2.6023,8.0,8.0,,,,,,2.2064,PASS,
49,6_YAW_PI_turn,evo_g000005_c7,2026-03-19 18:07:34,,,,,,,5.8005,11.3065,20.6778,4.074,3.1455,8.0,8.0,,,,,,3.238,PASS,
55,6_YAW_PI_turn,evo_g000006_c5,2026-03-19 18:07:35,,,,,,,5.7653,9.8138,17.4724,3.45,2.911,8.0,8.0,,,,,,2.3522,PASS,
50,6_YAW_PI_turn,evo_g000006_c0,2026-03-19 18:07:35,,,,,,,6.1767,9.6527,15.5472,3.024,2.5185,8.0,8.0,,,,,,2.7024,PASS,
56,6_YAW_PI_turn,evo_g000006_c6,2026-03-19 18:07:35,,,,,,,5.8841,10.2371,17.8446,4.344,2.7384,8.0,8.0,,,,,,2.464,PASS,
52,6_YAW_PI_turn,evo_g000006_c2,2026-03-19 18:07:35,,,,,,,5.9846,9.7316,18.8595,3.528,3.0667,8.0,8.0,,,,,,3.0174,PASS,
57,6_YAW_PI_turn,evo_g000006_c7,2026-03-19 18:07:35,,,,,,,5.9015,10.2985,17.3608,3.478,2.8021,8.0,8.0,,,,,,2.2671,PASS,
51,6_YAW_PI_turn,evo_g000006_c1,2026-03-19 18:07:35,,,,,,,5.973,10.0391,16.6909,3.858,2.6964,8.0,8.0,,,,,,2.3217,PASS,
54,6_YAW_PI_turn,evo_g000006_c4,2026-03-19 18:07:35,,,,,,,5.8901,10.1153,18.4904,4.09,3.0059,8.0,8.0,,,,,,2.3008,PASS,
53,6_YAW_PI_turn,evo_g000006_c3,2026-03-19 18:07:35,,,,,,,5.7084,13.168,16.3029,3.008,2.1921,8.0,8.0,,,,,,2.4749,PASS,
65,6_YAW_PI_turn,evo_g000007_c7,2026-03-19 18:07:35,,,,,,,4.379,11.2734,15.9837,4.146,2.4766,8.0,8.0,,,,,,3.1862,PASS,
63,6_YAW_PI_turn,evo_g000007_c5,2026-03-19 18:07:35,,,,,,,5.7486,9.6447,20.8003,4.428,3.2582,8.0,8.0,,,,,,2.5426,PASS,
58,6_YAW_PI_turn,evo_g000007_c0,2026-03-19 18:07:35,,,,,,,5.8683,10.4235,16.2174,3.686,2.4869,8.0,8.0,,,,,,2.4684,PASS,
60,6_YAW_PI_turn,evo_g000007_c2,2026-03-19 18:07:35,,,,,,,5.9728,10.6887,16.3556,3.438,2.7777,8.0,8.0,,,,,,2.1777,PASS,
59,6_YAW_PI_turn,evo_g000007_c1,2026-03-19 18:07:35,,,,,,,5.6586,9.5443,17.625,3.812,3.0184,8.0,8.0,,,,,,2.3389,PASS,
64,6_YAW_PI_turn,evo_g000007_c6,2026-03-19 18:07:35,,,,,,,5.8444,12.4513,21.2576,4.152,3.2802,8.0,8.0,,,,,,2.6196,PASS,
62,6_YAW_PI_turn,evo_g000007_c4,2026-03-19 18:07:35,,,,,,,5.6447,10.9158,12.9434,2.74,1.9663,8.0,8.0,,,,,,2.4365,PASS,
61,6_YAW_PI_turn,evo_g000007_c3,2026-03-19 18:07:35,,,,,,,5.7243,12.206,16.9066,3.64,2.4159,8.0,8.0,,,,,,2.4429,PASS,
