run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
50,2_VEL_PI_disturbance,evo_g000006_c0,2026-03-19 17:18:36,,,,,0.01,0.068463,6.0207,14.5391,17.4449,4.164,2.6449,0.492,13.0,,,,,,32.9314,PASS,
57,2_VEL_PI_disturbance,evo_g000006_c7,2026-03-19 17:18:36,,,,,0.01,0.033854,3.5737,8.5223,16.1688,3.182,2.3708,0.426,13.0,,,,,,26.353,PASS,
51,2_VEL_PI_disturbance,evo_g000006_c1,2026-03-19 17:18:36,,,,,0.063041,0.01,5.6054,16.1676,21.1813,3.264,2.903,0.442,13.0,,,,,,33.0909,PASS,
55,2_VEL_PI_disturbance,evo_g000006_c5,2026-03-19 17:18:36,,,,,0.01,0.330071,10.3818,18.8101,24.0796,4.076,2.9878,0.334,13.0,,,,,,34.0946,PASS,
54,2_VEL_PI_disturbance,evo_g000006_c4,2026-03-19 17:18:36,,,,,0.044722,0.062634,5.4022,14.242,20.8472,4.266,2.8667,0.494,13.0,,,,,,29.9453,PASS,
53,2_VEL_PI_disturbance,evo_g000006_c3,2026-03-19 17:18:36,,,,,0.043337,0.026477,4.6481,14.8083,19.3828,3.28,2.7615,0.454,13.0,,,,,,29.9627,PASS,
56,2_VEL_PI_disturbance,evo_g000006_c6,2026-03-19 17:18:36,,,,,0.045167,0.01,4.6526,12.8588,17.337,3.218,2.4832,0.53,13.0,,,,,,26.8855,PASS,
63,2_VEL_PI_disturbance,evo_g000007_c5,2026-03-19 17:18:37,,,,,0.01,0.01,2.6574,8.7883,21.9882,3.504,2.9395,0.47,13.0,,,,,,33.1168,PASS,
59,2_VEL_PI_disturbance,evo_g000007_c1,2026-03-19 17:18:37,,,,,0.026605,0.243032,12.0788,17.9698,25.0691,3.822,3.3332,0.536,13.0,,,,,,39.2015,PASS,
60,2_VEL_PI_disturbance,evo_g000007_c2,2026-03-19 17:18:37,,,,,0.01,0.13497,8.8469,17.4603,23.6921,3.704,2.9401,0.264,13.0,,,,,,37.3642,PASS,
