run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
31,s01_lqr_pitch_step,g000003_c5,3,,12.041011290679034,0.16346346399861514,1e-07,100.0,,,,,,,,,,3.5324,5.1353,2.0853,0.076,0.4728,0.309332,0.0,0.332,5.0,,,,,,7.060675,PASS,
32,s01_lqr_pitch_step,g000003_c6,3,,1.7665847114910191,0.0018603443502371736,1e-07,100.0,,,,,,,,,,3.5328,5.1378,2.0697,0.07,0.4684,0.30928,0.0,0.332,5.0,,,,,,6.918225,PASS,
33,s01_lqr_pitch_step,g000003_c7,3,,0.2164704450855457,0.044821291354973425,0.00010803396082358043,1.0069873115628334,,,,,,,,,,3.7912,5.8209,2.0286,0.094,0.4074,0.310274,0.0,0.38,5.0,,,,,,10.10435,PASS,
34,s01_lqr_pitch_step,g000004_c0,4,,1.0852238903834872,0.15172926665433445,1e-07,100.0,,,,,,,,,,3.5345,5.1374,2.0587,0.074,0.4702,0.30954,0.0,0.338,5.0,,,,,,7.053925,PASS,
35,s01_lqr_pitch_step,g000004_c1,4,,0.08949050577624086,0.001,1.2793554046157027e-06,42.00184274836283,,,,,,,,,,3.5354,5.1368,2.1023,0.072,0.4832,0.309232,0.0,0.332,5.0,,,,,,6.991375,PASS,
36,s01_lqr_pitch_step,g000004_c2,4,,1.7482465311945543,0.001,2.6721743716125967e-07,100.0,,,,,,,,,,3.5325,5.135,2.0739,0.078,0.4726,0.30944,0.0,0.332,5.0,,,,,,7.117425,PASS,
37,s01_lqr_pitch_step,g000004_c3,4,,3.0732158396353393,0.0017546969857611522,8.978296834732981e-07,11.8485022136455,,,,,,,,,,3.5388,5.1389,2.0866,0.076,0.4732,0.309366,0.0,0.332,5.0,,,,,,7.140425,PASS,
38,s01_lqr_pitch_step,g000004_c4,4,,0.04031529464599828,0.002001281242700161,1.4334919062308866e-07,100.0,,,,,,,,,,3.5319,5.1386,2.1381,0.072,0.506,0.309261,0.0,0.332,5.0,,,,,,6.979225,PASS,
39,s01_lqr_pitch_step,g000004_c5,4,,8.502988833208027,0.001,5.408324365731718e-06,5.591740585638607,,,,,,,,,,3.5511,5.1505,2.4066,0.074,0.4968,0.309159,0.0,0.32,5.0,,,,,,7.553675,PASS,
40,s01_lqr_pitch_step,g000004_c6,4,,3.6697326946772293,0.00779301342971647,1.1436542269714696e-07,100.0,,,,,,,,,,3.5332,5.1354,2.0863,0.078,0.474,0.309362,0.0,0.332,5.0,,,,,,7.1158,PASS,
41,s01_lqr_pitch_step,g000004_c7,4,,15.505697522140387,0.0029802194871307516,1.0823789006511797e-05,100.0,,,,,,,,,,3.537,5.1395,2.223,0.076,0.4699,0.309251,0.0,0.326,5.0,,,,,,7.32605,PASS,
42,s01_lqr_pitch_step,g000005_c0,5,,10.622067295113148,0.021467442911200226,1e-07,97.26085162271718,,,,,,,,,,3.5341,5.1313,2.056,0.074,0.4698,0.309502,0.0,0.336,5.0,,,,,,7.002525,PASS,
43,s01_lqr_pitch_step,g000005_c1,5,,0.38589327242247456,0.013860293213283876,1e-07,9.706583418462168,,,,,,,,,,3.5351,5.1375,2.0944,0.08,0.475,0.309347,0.0,0.332,5.0,,,,,,7.17245,PASS,
44,s01_lqr_pitch_step,g000005_c2,5,,0.14580664426610704,0.0036062136761626663,7.352909229859393e-07,100.0,,,,,,,,,,3.5336,5.1354,2.0956,0.078,0.4686,0.309281,0.0,0.33,5.0,,,,,,7.15905,PASS,
45,s01_lqr_pitch_step,g000005_c3,5,,0.6312292303861776,0.0021735805214308543,1e-07,100.0,,,,,,,,,,3.5321,5.1334,2.1332,0.076,0.4993,0.309246,0.0,0.332,5.0,,,,,,7.037675,PASS,
46,s01_lqr_pitch_step,g000005_c4,5,,0.05377340091692154,0.09357897802535467,3.7201922262006814e-07,100.0,,,,,,,,,,3.5355,5.1373,2.0653,0.08,0.4733,0.309544,0.0,0.336,5.0,,,,,,7.264275,PASS,
47,s01_lqr_pitch_step,g000005_c5,5,,0.8329874187679905,0.0013418410555237972,1e-07,100.0,,,,,,,,,,3.5317,5.1398,2.0857,0.074,0.4749,0.309414,0.0,0.332,5.0,,,,,,7.126725,PASS,
48,s01_lqr_pitch_step,g000005_c6,5,,15.685278697796663,0.001,1e-07,12.294282661631252,,,,,,,,,,3.5298,5.1341,2.3307,0.07,0.4726,0.309223,0.0,0.322,5.0,,,,,,7.267175,PASS,
49,s01_lqr_pitch_step,g000005_c7,5,,0.4610522103911108,0.07593397955786892,4.0010880338106985e-07,14.574633822564977,,,,,,,,,,3.5355,5.1381,2.0589,0.07,0.4673,0.309254,0.0,0.332,5.0,,,,,,6.947725,PASS,
50,s01_lqr_pitch_step,g000006_c0,6,,5.9308664392464205,0.0014340265168654148,1e-07,100.0,,,,,,,,,,3.5351,5.1313,2.0382,0.074,0.4649,0.309331,0.0,0.336,5.0,,,,,,6.8502,PASS,
51,s01_lqr_pitch_step,g000006_c1,6,,0.02543140965220658,0.001,1.0083414759964697e-05,100.0,,,,,,,,,,3.5383,5.1391,2.0741,0.072,0.4678,0.309389,0.0,0.332,5.0,,,,,,7.136675,PASS,
52,s01_lqr_pitch_step,g000006_c2,6,,28.43852658635053,0.4132178149850165,1e-07,100.0,,,,,,,,,,3.5293,5.1326,2.1975,0.074,0.4714,0.309268,0.0,0.328,5.0,,,,,,7.2128,PASS,
