run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
402,s05_vel_pi_leg_cycling,g000050_c0,50,,,,,,0.14015127256499543,0.024826814997397983,,,,,,,5.1251,15.5535,7.0717,0.0,0.5445,0.017625,0.36,13.0,,,,,,2.14601,PASS,
403,s05_vel_pi_leg_cycling,g000050_c1,50,,,,,,0.15327095246189967,0.03730931035761199,,,,,,,5.4841,17.598,7.4031,0.0,0.6151,0.017634,0.354,13.0,,,,,,2.39371,PASS,
404,s05_vel_pi_leg_cycling,g000050_c2,50,,,,,,0.13700981787826225,0.05793656606647763,,,,,,,5.5251,16.3476,7.4579,0.0,0.5166,0.017629,0.364,13.0,,,,,,2.10231,PASS,
405,s05_vel_pi_leg_cycling,g000050_c3,50,,,,,,0.1493096980044781,0.04720520397254284,,,,,,,5.5545,17.0049,7.4855,0.0,0.5891,0.01763,0.354,13.0,,,,,,2.32275,PASS,
406,s05_vel_pi_leg_cycling,g000050_c4,50,,,,,,0.15664332990842755,0.04327106727165357,,,,,,,5.605,18.308,7.4197,0.0,0.5669,0.017636,0.35,13.0,,,,,,2.2612,PASS,
407,s05_vel_pi_leg_cycling,g000050_c5,50,,,,,,0.15632387796620942,0.03983723267926215,,,,,,,5.5658,18.7783,7.3893,0.0,0.5792,0.017642,0.35,13.0,,,,,,2.29418,PASS,
408,s05_vel_pi_leg_cycling,g000050_c6,50,,,,,,0.1333181458862563,0.042835301473193296,,,,,,,5.2567,15.5758,7.2298,0.0,0.5303,0.017621,0.366,13.0,,,,,,2.11657,PASS,
409,s05_vel_pi_leg_cycling,g000050_c7,50,,,,,,0.14639268036543915,0.03739667912980724,,,,,,,5.3714,16.2664,7.2627,0.0,0.5404,0.017625,0.356,13.0,,,,,,2.15834,PASS,
410,s05_vel_pi_leg_cycling,g000051_c0,51,,,,,,0.13696405199613396,0.03173326250535621,,,,,,,5.1466,15.6459,7.1151,0.0,0.5377,0.017616,0.364,13.0,,,,,,2.12776,PASS,
411,s05_vel_pi_leg_cycling,g000051_c1,51,,,,,,0.14836143831222554,0.042060528302906776,,,,,,,5.5026,17.8712,7.3848,0.0,0.58,0.017633,0.354,13.0,,,,,,2.29026,PASS,
412,s05_vel_pi_leg_cycling,g000051_c2,51,,,,,,0.15907714635177797,0.03691912171811824,,,,,,,5.4531,17.2512,7.2502,0.0,0.5048,0.017629,0.348,13.0,,,,,,2.05971,PASS,
413,s05_vel_pi_leg_cycling,g000051_c3,51,,,,,,0.14756893036910476,0.049492578375806076,,,,,,,5.5963,17.8754,7.4831,0.0,0.576,0.01764,0.356,13.0,,,,,,2.28763,PASS,
414,s05_vel_pi_leg_cycling,g000051_c4,51,,,,,,0.14740022585324097,0.038476145906315845,,,,,,,5.4445,17.819,7.335,0.0,0.5831,0.017628,0.356,13.0,,,,,,2.29375,PASS,
415,s05_vel_pi_leg_cycling,g000051_c5,51,,,,,,0.1797788994416625,0.050581680256279724,,,,,,,6.0623,19.4626,8.8165,0.0,0.997,0.017677,0.336,13.0,,,,,,3.59723,PASS,
416,s05_vel_pi_leg_cycling,g000051_c6,51,,,,,,0.13162826222765792,0.03577371818801943,,,,,,,5.1478,15.2055,7.1451,0.0,0.542,0.017615,0.366,13.0,,,,,,2.14078,PASS,
417,s05_vel_pi_leg_cycling,g000051_c7,51,,,,,,0.12910615220205615,0.03685546443296288,,,,,,,5.1287,15.1303,7.1375,0.0,0.5419,0.017621,0.368,13.0,,,,,,2.13857,PASS,
418,s05_vel_pi_leg_cycling,g000052_c0,52,,,,,,0.16612869623064452,0.04817494257741286,,,,,,,5.7713,19.6223,7.5138,0.0,0.5615,0.017645,0.346,13.0,,,,,,2.26163,PASS,
419,s05_vel_pi_leg_cycling,g000052_c1,52,,,,,,0.14043581220574972,0.04341439381664817,,,,,,,5.3434,16.079,7.2665,0.0,0.5205,0.017624,0.362,13.0,,,,,,2.09584,PASS,
420,s05_vel_pi_leg_cycling,g000052_c2,52,,,,,,0.1396436743315653,0.04387140240684196,,,,,,,5.3324,16.0827,7.2613,0.0,0.5204,0.017623,0.362,13.0,,,,,,2.09444,PASS,
421,s05_vel_pi_leg_cycling,g000052_c3,52,,,,,,0.17910912615369076,0.028117287250187,,,,,,,5.7012,20.8241,8.7053,0.0,1.0469,0.01767,0.336,13.0,,,,,,3.71082,PASS,
422,s05_vel_pi_leg_cycling,g000052_c4,52,,,,,,0.12920519012110523,0.02848235535425731,,,,,,,5.0284,14.8794,7.0473,0.0,0.5524,0.017613,0.366,13.0,,,,,,2.16004,PASS,
423,s05_vel_pi_leg_cycling,g000052_c5,52,,,,,,0.14451546239125726,0.03696643041677233,,,,,,,5.3419,16.11,7.2512,0.0,0.5429,0.017628,0.358,13.0,,,,,,2.16289,PASS,
424,s05_vel_pi_leg_cycling,g000052_c6,52,,,,,,0.14046164658046803,0.03985563883029084,,,,,,,5.3007,15.941,7.2312,0.0,0.5251,0.017626,0.362,13.0,,,,,,2.10537,PASS,
425,s05_vel_pi_leg_cycling,g000052_c7,52,,,,,,0.16441866908611338,0.03477492955910101,,,,,,,5.5986,19.8129,7.4635,0.0,0.6551,0.017642,0.344,13.0,,,,,,2.52516,PASS,
426,s05_vel_pi_leg_cycling,g000053_c0,53,,,,,,0.13735362723032662,0.03689463031351952,,,,,,,5.2479,15.6033,7.2122,0.0,0.5446,0.017621,0.364,13.0,,,,,,2.15859,PASS,
427,s05_vel_pi_leg_cycling,g000053_c1,53,,,,,,0.1652600470986741,0.03523416991155578,,,,,,,5.5746,18.3369,7.5115,0.0,0.5942,0.017637,0.346,13.0,,,,,,2.34006,PASS,
428,s05_vel_pi_leg_cycling,g000053_c2,53,,,,,,0.16220483167906852,0.03921628295481993,,,,,,,5.6051,18.4975,7.3711,0.0,0.5545,0.017642,0.346,13.0,,,,,,2.22401,PASS,
429,s05_vel_pi_leg_cycling,g000053_c3,53,,,,,,0.19576372820107288,0.045842436711021166,,,,,,,6.1158,20.5038,8.4667,0.0,0.8924,0.017674,0.328,13.0,,,,,,3.28878,PASS,
430,s05_vel_pi_leg_cycling,g000053_c4,53,,,,,,0.1429004531560342,0.041562604606640144,,,,,,,5.3446,16.2129,7.2485,0.0,0.5185,0.017632,0.362,13.0,,,,,,2.08996,PASS,
431,s05_vel_pi_leg_cycling,g000053_c5,53,,,,,,0.13974240084184422,0.037136961521497695,,,,,,,5.2634,15.8019,7.2055,0.0,0.531,0.017622,0.364,13.0,,,,,,2.11934,PASS,
432,s05_vel_pi_leg_cycling,g000053_c6,53,,,,,,0.1865611498824913,0.036678723114202096,,,,,,,5.9381,19.7074,8.6652,0.0,1.0012,0.017681,0.33,13.0,,,,,,3.59741,PASS,
433,s05_vel_pi_leg_cycling,g000053_c7,53,,,,,,0.13426290695887946,0.03741216766980559,,,,,,,5.1994,15.462,7.1753,0.0,0.535,0.017626,0.364,13.0,,,,,,2.12494,PASS,
434,s05_vel_pi_leg_cycling,g000054_c0,54,,,,,,0.16132795895807292,0.03797048259151697,,,,,,,5.5908,19.055,7.4544,0.0,0.6173,0.017635,0.346,13.0,,,,,,2.41098,PASS,
435,s05_vel_pi_leg_cycling,g000054_c1,54,,,,,,0.17657975248121116,0.041041822136548244,,,,,,,5.6965,18.456,7.3463,0.0,0.4887,0.017635,0.336,13.0,,,,,,2.03575,PASS,
436,s05_vel_pi_leg_cycling,g000054_c2,54,,,,,,0.14681405620373877,0.03230128181637444,,,,,,,5.2677,16.291,7.1516,0.0,0.5219,0.017623,0.356,13.0,,,,,,2.09247,PASS,
437,s05_vel_pi_leg_cycling,g000054_c3,54,,,,,,0.14475822493599005,0.03444118973380282,,,,,,,5.2685,16.2179,7.1703,0.0,0.523,0.017632,0.358,13.0,,,,,,2.09585,PASS,
438,s05_vel_pi_leg_cycling,g000054_c4,54,,,,,,0.17955489936688665,0.03380981494601307,,,,,,,5.6614,19.1309,7.5901,0.0,0.636,0.017642,0.336,13.0,,,,,,2.47414,PASS,
439,s05_vel_pi_leg_cycling,g000054_c5,54,,,,,,0.17695365360805212,0.037831027771586194,,,,,,,5.743,20.2732,7.3946,0.0,0.5564,0.017633,0.336,13.0,,,,,,2.2435,PASS,
440,s05_vel_pi_leg_cycling,g000054_c6,54,,,,,,0.15610840358039124,0.028415976720378947,,,,,,,5.4414,19.2857,7.2753,0.0,0.6054,0.01764,0.35,13.0,,,,,,2.36034,PASS,
441,s05_vel_pi_leg_cycling,g000054_c7,54,,,,,,0.15276151928995227,0.04030144379904644,,,,,,,5.5318,18.5515,7.4293,0.0,0.6025,0.017638,0.352,13.0,,,,,,2.36068,PASS,
442,s05_vel_pi_leg_cycling,g000055_c0,55,,,,,,0.1609619368127694,0.044274931502137835,,,,,,,5.643,18.1306,7.4222,0.0,0.5497,0.017631,0.346,13.0,,,,,,2.2134,PASS,
443,s05_vel_pi_leg_cycling,g000055_c1,55,,,,,,0.18328341544148177,0.04407118581473719,,,,,,,5.9129,20.1937,8.2566,0.0,0.7885,0.017661,0.336,13.0,,,,,,2.95679,PASS,
444,s05_vel_pi_leg_cycling,g000055_c2,55,,,,,,0.18759569669826856,0.041671819085369606,,,,,,,5.9812,20.7286,8.0636,0.0,0.777,0.017668,0.33,13.0,,,,,,2.92912,PASS,
445,s05_vel_pi_leg_cycling,g000055_c3,55,,,,,,0.17842544731129226,0.03866376011698424,,,,,,,6.5912,20.2039,21.2097,0.0,3.5162,0.018152,0.336,13.0,,,,,,11.20772,PASS,
446,s05_vel_pi_leg_cycling,g000055_c4,55,,,,,,0.18555088503872047,0.04260975389450665,,,,,,,6.1772,20.3245,9.7814,0.0,1.3232,0.017703,0.332,13.0,,,,,,4.58732,PASS,
447,s05_vel_pi_leg_cycling,g000055_c5,55,,,,,,0.16986707257367956,0.03674774576830166,,,,,,,5.6746,20.1812,7.3948,0.0,0.5764,0.017649,0.342,13.0,,,,,,2.29666,PASS,
448,s05_vel_pi_leg_cycling,g000055_c6,55,,,,,,0.18133502372170837,0.04176655378084188,,,,,,,6.5724,19.7946,21.3111,0.0,3.4888,0.018152,0.334,13.0,,,,,,11.12364,PASS,
449,s05_vel_pi_leg_cycling,g000055_c7,55,,,,,,0.18036391072815652,0.04613022251721375,,,,,,,6.0159,21.7276,8.7508,0.0,1.058,0.017688,0.338,13.0,,,,,,3.77559,PASS,
450,s05_vel_pi_leg_cycling,g000056_c0,56,,,,,,0.1735044268356923,0.04074599669664345,,,,,,,5.8061,22.6266,7.738,0.0,0.7719,0.017652,0.34,13.0,,,,,,2.89631,PASS,
451,s05_vel_pi_leg_cycling,g000056_c1,56,,,,,,0.1859386684323309,0.03594849339287833,,,,,,,5.7871,19.4123,7.7186,0.0,0.6675,0.017656,0.332,13.0,,,,,,2.58121,PASS,
452,s05_vel_pi_leg_cycling,g000056_c2,56,,,,,,0.16835104661878655,0.043074937485921345,,,,,,,5.7273,19.747,7.4533,0.0,0.5638,0.017644,0.342,13.0,,,,,,2.26413,PASS,
453,s05_vel_pi_leg_cycling,g000056_c3,56,,,,,,0.19419404419345226,0.040135591572512015,,,,,,,6.0872,20.4777,8.5229,0.0,0.9453,0.017675,0.326,13.0,,,,,,3.44462,PASS,
454,s05_vel_pi_leg_cycling,g000056_c4,56,,,,,,0.17124657776342486,0.044990044019827265,,,,,,,5.754,19.004,7.6353,0.0,0.5853,0.017632,0.34,13.0,,,,,,2.3313,PASS,
455,s05_vel_pi_leg_cycling,g000056_c5,56,,,,,,0.17508980216537956,0.04498272865723155,,,,,,,5.7939,19.0987,7.8172,0.0,0.6461,0.017651,0.338,13.0,,,,,,2.51769,PASS,
456,s05_vel_pi_leg_cycling,g000056_c6,56,,,,,,0.17239643239970207,0.04380508741046347,,,,,,,5.7679,19.0974,7.6803,0.0,0.617,0.017642,0.342,13.0,,,,,,2.42779,PASS,
457,s05_vel_pi_leg_cycling,g000056_c7,56,,,,,,0.16968312653751103,0.039805129561892555,,,,,,,5.6988,19.7963,7.4139,0.0,0.5625,0.017641,0.34,13.0,,,,,,2.25738,PASS,
458,s05_vel_pi_leg_cycling,g000057_c0,57,,,,,,0.18011433921143688,0.043185667711296276,,,,,,,5.8639,19.3778,8.028,0.0,0.7386,0.017655,0.336,13.0,,,,,,2.80219,PASS,
459,s05_vel_pi_leg_cycling,g000057_c1,57,,,,,,0.18046647721032041,0.03918757384679798,,,,,,,5.7753,19.7497,7.5766,0.0,0.6233,0.017648,0.336,13.0,,,,,,2.44743,PASS,
460,s05_vel_pi_leg_cycling,g000057_c2,57,,,,,,0.1907955618456556,0.04435022968632655,,,,,,,6.6383,19.8614,21.025,0.0,3.4603,0.018119,0.328,13.0,,,,,,11.04473,PASS,
461,s05_vel_pi_leg_cycling,g000057_c3,57,,,,,,0.158870641821685,0.04304628834366324,,,,,,,5.5248,17.3308,7.3155,0.0,0.4999,0.01763,0.35,13.0,,,,,,2.05218,PASS,
462,s05_vel_pi_leg_cycling,g000057_c4,57,,,,,,0.18154308014615173,0.043483795742178116,,,,,,,5.851,20.3856,7.4647,0.0,0.5401,0.017647,0.334,13.0,,,,,,2.2054,PASS,
463,s05_vel_pi_leg_cycling,g000057_c5,57,,,,,,0.17902601695084053,0.04325280775109786,,,,,,,6.6702,21.3537,21.1961,0.0,3.5093,0.018152,0.338,13.0,,,,,,11.19492,PASS,
464,s05_vel_pi_leg_cycling,g000057_c6,57,,,,,,0.18785527160487817,0.03923459775350655,,,,,,,6.3427,21.5657,10.7151,0.0,1.5197,0.017713,0.332,13.0,,,,,,5.19337,PASS,
465,s05_vel_pi_leg_cycling,g000057_c7,57,,,,,,0.18450641252879602,0.04019194106143845,,,,,,,6.635,20.142,21.6004,0.0,3.5138,0.018147,0.332,13.0,,,,,,11.2049,PASS,
466,s05_vel_pi_leg_cycling,g000058_c0,58,,,,,,0.18174309610812062,0.044917696095914485,,,,,,,5.9699,20.7166,8.1388,0.0,0.7919,0.017671,0.336,13.0,,,,,,2.97269,PASS,
467,s05_vel_pi_leg_cycling,g000058_c1,58,,,,,,0.1809073739391287,0.04215958673021658,,,,,,,6.5934,19.7684,21.1477,0.0,3.4959,0.018157,0.336,13.0,,,,,,11.14704,PASS,
468,s05_vel_pi_leg_cycling,g000058_c2,58,,,,,,0.1723258484027489,0.040303374940299015,,,,,,,6.1695,22.1663,9.016,0.0,1.1614,0.017682,0.34,13.0,,,,,,4.10115,PASS,
469,s05_vel_pi_leg_cycling,g000058_c3,58,,,,,,0.18146636837574137,0.04152128026018443,,,,,,,5.9331,20.2946,8.0717,0.0,0.8017,0.017667,0.334,13.0,,,,,,2.99841,PASS,
470,s05_vel_pi_leg_cycling,g000058_c4,58,,,,,,0.1945803544273072,0.04258005988682546,,,,,,,5.9986,20.738,7.7974,0.0,0.658,0.017649,0.328,13.0,,,,,,2.57386,PASS,
471,s05_vel_pi_leg_cycling,g000058_c5,58,,,,,,0.17813024338494207,0.04107657295531554,,,,,,,5.8006,20.3586,7.5503,0.0,0.5689,0.017656,0.336,13.0,,,,,,2.28676,PASS,
472,s05_vel_pi_leg_cycling,g000058_c6,58,,,,,,0.17135492870661445,0.044920391907067564,,,,,,,5.7694,19.6892,7.5364,0.0,0.5874,0.017641,0.342,13.0,,,,,,2.33914,PASS,
473,s05_vel_pi_leg_cycling,g000058_c7,58,,,,,,0.16390446317996166,0.04123837278998991,,,,,,,5.5919,18.1033,7.5697,0.0,0.6029,0.017639,0.346,13.0,,,,,,2.36789,PASS,
474,s05_vel_pi_leg_cycling,g000059_c0,59,,,,,,0.18338459488167397,0.04223784725739089,,,,,,,6.0007,19.7163,8.6883,0.0,0.9901,0.017672,0.332,13.0,,,,,,3.57037,PASS,
475,s05_vel_pi_leg_cycling,g000059_c1,59,,,,,,0.17591012045376506,0.042214822571498584,,,,,,,5.7875,20.0368,7.4482,0.0,0.5507,0.017645,0.338,13.0,,,,,,2.23085,PASS,
476,s05_vel_pi_leg_cycling,g000059_c2,59,,,,,,0.1752005862837395,0.043028700713172566,,,,,,,6.0743,19.5412,9.2227,0.0,1.1947,0.01769,0.338,13.0,,,,,,4.19153,PASS,
477,s05_vel_pi_leg_cycling,g000059_c3,59,,,,,,0.18521626808117445,0.04099747348277982,,,,,,,5.8457,20.0852,7.4218,0.0,0.5237,0.017642,0.334,13.0,,,,,,2.15567,PASS,
478,s05_vel_pi_leg_cycling,g000059_c4,59,,,,,,0.17570732011783205,0.041785861570033445,,,,,,,5.7803,20.1817,7.4419,0.0,0.553,0.017643,0.338,13.0,,,,,,2.23703,PASS,
479,s05_vel_pi_leg_cycling,g000059_c5,59,,,,,,0.1845903393200746,0.038987428913449085,,,,,,,6.0396,20.7264,8.4357,0.0,0.9656,0.017682,0.33,13.0,,,,,,3.50076,PASS,
480,s05_vel_pi_leg_cycling,g000059_c6,59,,,,,,0.1763750853696764,0.04116615991614016,,,,,,,5.9219,19.3526,8.4998,0.0,0.917,0.017667,0.338,13.0,,,,,,3.34319,PASS,
481,s05_vel_pi_leg_cycling,g000059_c7,59,,,,,,0.18150832124337646,0.041543052189467404,,,,,,,6.599,19.5103,21.4519,0.0,3.5208,0.01816,0.336,13.0,,,,,,11.2223,PASS,
482,s05_vel_pi_leg_cycling,g000060_c0,60,,,,,,0.1855721948624739,0.04008712378419723,,,,,,,6.6085,19.6551,21.1199,0.0,3.463,0.018133,0.332,13.0,,,,,,11.04985,PASS,
483,s05_vel_pi_leg_cycling,g000060_c1,60,,,,,,0.18195890528917114,0.04102237129177812,,,,,,,5.9248,19.3602,8.6911,0.0,1.0092,0.017675,0.332,13.0,,,,,,3.62008,PASS,
484,s05_vel_pi_leg_cycling,g000060_c2,60,,,,,,0.17852624177908907,0.04089050990725204,,,,,,,5.7977,19.499,7.6669,0.0,0.6165,0.017642,0.336,13.0,,,,,,2.42927,PASS,
485,s05_vel_pi_leg_cycling,g000060_c3,60,,,,,,0.17492303611994034,0.041269504955123784,,,,,,,6.0284,19.3678,9.2379,0.0,1.1807,0.017691,0.34,13.0,,,,,,4.14494,PASS,
486,s05_vel_pi_leg_cycling,g000060_c4,60,,,,,,0.17646806532856177,0.039825999755776394,,,,,,,6.448,18.9907,21.1542,0.0,3.4715,0.018145,0.336,13.0,,,,,,11.0593,PASS,
487,s05_vel_pi_leg_cycling,g000060_c5,60,,,,,,0.18471218303972894,0.04018636340351228,,,,,,,5.9707,19.8864,8.5025,0.0,0.9357,0.017669,0.33,13.0,,,,,,3.40417,PASS,
488,s05_vel_pi_leg_cycling,g000060_c6,60,,,,,,0.16446366112111524,0.04048474331158184,,,,,,,5.6527,18.4902,7.6082,0.0,0.6134,0.017637,0.344,13.0,,,,,,2.40547,PASS,
489,s05_vel_pi_leg_cycling,g000060_c7,60,,,,,,0.17477794619527384,0.04217281941183224,,,,,,,6.0115,20.4305,8.9058,0.0,1.0813,0.017697,0.338,13.0,,,,,,3.84505,PASS,
490,s05_vel_pi_leg_cycling,g000061_c0,61,,,,,,0.17532138133707262,0.03991011911502748,,,,,,,5.7539,20.2329,7.4229,0.0,0.56,0.017639,0.336,13.0,,,,,,2.25539,PASS,
491,s05_vel_pi_leg_cycling,g000061_c1,61,,,,,,0.17436434837130155,0.041161985288352194,,,,,,,5.7478,19.4119,7.9748,0.0,0.7519,0.017653,0.34,13.0,,,,,,2.83048,PASS,
492,s05_vel_pi_leg_cycling,g000061_c2,61,,,,,,0.1747712166221095,0.0401902517924543,,,,,,,5.7187,19.4694,7.9214,0.0,0.7221,0.017642,0.338,13.0,,,,,,2.73817,PASS,
493,s05_vel_pi_leg_cycling,g000061_c3,61,,,,,,0.17521115256263758,0.04127027076426361,,,,,,,5.7393,19.0127,7.6724,0.0,0.6219,0.017642,0.338,13.0,,,,,,2.43963,PASS,
494,s05_vel_pi_leg_cycling,g000061_c4,61,,,,,,0.17917636026315692,0.03997696514859495,,,,,,,6.7018,20.7408,21.4547,0.0,3.5259,0.018146,0.336,13.0,,,,,,11.24788,PASS,
495,s05_vel_pi_leg_cycling,g000061_c5,61,,,,,,0.17939962751122318,0.040017790513138925,,,,,,,6.7212,21.3147,21.4024,0.0,3.5436,0.01815,0.336,13.0,,,,,,11.30292,PASS,
496,s05_vel_pi_leg_cycling,g000061_c6,61,,,,,,0.18146908035590303,0.038089072151428705,,,,,,,5.7593,19.3381,7.6481,0.0,0.6273,0.017648,0.336,13.0,,,,,,2.45783,PASS,
497,s05_vel_pi_leg_cycling,g000061_c7,61,,,,,,0.17724077759563192,0.039671783969312154,,,,,,,5.9477,22.2281,8.4773,0.0,0.9967,0.017671,0.336,13.0,,,,,,3.58487,PASS,
498,s05_vel_pi_leg_cycling,g000062_c0,62,,,,,,0.18191249136970417,0.04010310446293674,,,,,,,5.7791,19.3875,7.6351,0.0,0.6012,0.017651,0.334,13.0,,,,,,2.38151,PASS,
499,s05_vel_pi_leg_cycling,g000062_c1,62,,,,,,0.17629081091996499,0.04105096544474383,,,,,,,5.7216,18.9058,7.5218,0.0,0.5725,0.017642,0.34,13.0,,,,,,2.28966,PASS,
500,s05_vel_pi_leg_cycling,g000062_c2,62,,,,,,0.17448800315658408,0.04154922662357929,,,,,,,5.7262,19.0803,7.5902,0.0,0.5803,0.017636,0.34,13.0,,,,,,2.31352,PASS,
501,s05_vel_pi_leg_cycling,g000062_c3,62,,,,,,0.17547245144774554,0.04007082092832926,,,,,,,5.7363,19.4154,7.978,0.0,0.7555,0.017654,0.338,13.0,,,,,,2.84013,PASS,
502,s05_vel_pi_leg_cycling,g000062_c4,62,,,,,,0.18053261836025525,0.041701947058949466,,,,,,,6.1835,20.4819,10.033,0.0,1.3657,0.017708,0.334,13.0,,,,,,4.71545,PASS,
503,s05_vel_pi_leg_cycling,g000062_c5,62,,,,,,0.17542206601833313,0.04154917582727504,,,,,,,5.7309,18.9834,7.6561,0.0,0.6232,0.017644,0.338,13.0,,,,,,2.44269,PASS,
504,s05_vel_pi_leg_cycling,g000062_c6,62,,,,,,0.1821323686360293,0.04098376793071243,,,,,,,5.7832,19.4322,7.6603,0.0,0.619,0.017646,0.334,13.0,,,,,,2.43532,PASS,
505,s05_vel_pi_leg_cycling,g000062_c7,62,,,,,,0.17661950884961228,0.043486199770599705,,,,,,,6.5701,19.5141,21.2001,0.0,3.4804,0.018138,0.338,13.0,,,,,,11.09821,PASS,
506,s05_vel_pi_leg_cycling,g000063_c0,63,,,,,,0.17398989590194336,0.039995968989878596,,,,,,,5.7463,20.111,7.4248,0.0,0.5591,0.017647,0.34,13.0,,,,,,2.25193,PASS,
507,s05_vel_pi_leg_cycling,g000063_c1,63,,,,,,0.18251246690128223,0.039596065827405685,,,,,,,6.6644,20.1011,21.7248,0.0,3.5474,0.01815,0.334,13.0,,,,,,11.30864,PASS,
508,s05_vel_pi_leg_cycling,g000063_c2,63,,,,,,0.17973282825279052,0.043001981104288094,,,,,,,6.5699,20.4773,21.2033,0.0,3.4914,0.01816,0.338,13.0,,,,,,11.13119,PASS,
509,s05_vel_pi_leg_cycling,g000063_c3,63,,,,,,0.1728396291792377,0.040247698820266575,,,,,,,6.5681,19.8364,21.0076,0.0,3.4822,0.018122,0.34,13.0,,,,,,11.10341,PASS,
510,s05_vel_pi_leg_cycling,g000063_c4,63,,,,,,0.17511678313367693,0.0409646457956465,,,,,,,5.7887,21.1006,7.6144,0.0,0.6793,0.017645,0.338,13.0,,,,,,2.61677,PASS,
511,s05_vel_pi_leg_cycling,g000063_c5,63,,,,,,0.1721912123178818,0.03945205234477506,,,,,,,5.8224,19.8119,7.9555,0.0,0.7812,0.01766,0.338,13.0,,,,,,2.92584,PASS,
512,s05_vel_pi_leg_cycling,g000063_c6,63,,,,,,0.17203661023813344,0.04076495596532418,,,,,,,5.737,20.1169,7.4357,0.0,0.5663,0.017641,0.342,13.0,,,,,,2.2726,PASS,
513,s05_vel_pi_leg_cycling,g000063_c7,63,,,,,,0.17265031192232852,0.040920349094923814,,,,,,,5.8747,19.5938,8.3338,0.0,0.9034,0.017672,0.338,13.0,,,,,,3.29767,PASS,
514,s05_vel_pi_leg_cycling,g000064_c0,64,,,,,,0.18313627709023772,0.04120786147897127,,,,,,,6.652,20.0276,21.311,0.0,3.5043,0.018137,0.334,13.0,,,,,,11.1781,PASS,
515,s05_vel_pi_leg_cycling,g000064_c1,64,,,,,,0.17081798715191399,0.04070285087859358,,,,,,,5.743,19.002,7.6842,0.0,0.6415,0.017637,0.34,13.0,,,,,,2.4988,PASS,
516,s05_vel_pi_leg_cycling,g000064_c2,64,,,,,,0.17667115618512566,0.04025776158994419,,,,,,,5.7289,18.8926,7.5392,0.0,0.6166,0.017641,0.336,13.0,,,,,,2.42269,PASS,
517,s05_vel_pi_leg_cycling,g000064_c3,64,,,,,,0.17657335040163585,0.0392464557596379,,,,,,,5.734,19.0594,7.633,0.0,0.6324,0.017642,0.34,13.0,,,,,,2.4706,PASS,
518,s05_vel_pi_leg_cycling,g000064_c4,64,,,,,,0.1765191398621416,0.04158142941803211,,,,,,,5.7834,19.6319,7.9752,0.0,0.7407,0.01765,0.338,13.0,,,,,,2.80044,PASS,
519,s05_vel_pi_leg_cycling,g000064_c5,64,,,,,,0.17513064964116803,0.04245924921902739,,,,,,,5.7524,18.9946,7.6648,0.0,0.6279,0.017648,0.338,13.0,,,,,,2.45894,PASS,
520,s05_vel_pi_leg_cycling,g000064_c6,64,,,,,,0.17722921840155714,0.041373651738324704,,,,,,,5.7809,19.3961,7.655,0.0,0.6064,0.017644,0.338,13.0,,,,,,2.39729,PASS,
521,s05_vel_pi_leg_cycling,g000064_c7,64,,,,,,0.1761042828677216,0.04100146691032506,,,,,,,5.7398,19.0114,7.6485,0.0,0.6289,0.017646,0.338,13.0,,,,,,2.46068,PASS,
522,s05_vel_pi_leg_cycling,g000065_c0,65,,,,,,0.17651529137404898,0.04059812782759312,,,,,,,5.8284,20.2794,7.6655,0.0,0.6512,0.017648,0.336,13.0,,,,,,2.53644,PASS,
523,s05_vel_pi_leg_cycling,g000065_c1,65,,,,,,0.18013701875351198,0.04112095445291047,,,,,,,6.7288,20.738,21.2115,0.0,3.5159,0.018148,0.336,13.0,,,,,,11.22058,PASS,
524,s05_vel_pi_leg_cycling,g000065_c2,65,,,,,,0.17589546972026585,0.04056735029522688,,,,,,,5.8017,19.6105,8.0189,0.0,0.7546,0.017649,0.34,13.0,,,,,,2.84397,PASS,
525,s05_vel_pi_leg_cycling,g000065_c3,65,,,,,,0.1710680929507021,0.04021069167926849,,,,,,,5.7148,19.896,7.4169,0.0,0.5611,0.01764,0.342,13.0,,,,,,2.25478,PASS,
526,s05_vel_pi_leg_cycling,g000065_c4,65,,,,,,0.17789814690440478,0.042109255012839394,,,,,,,6.5755,20.3437,21.2559,0.0,3.5057,0.018151,0.338,13.0,,,,,,11.17465,PASS,
527,s05_vel_pi_leg_cycling,g000065_c5,65,,,,,,0.17858861901207715,0.042503536068776056,,,,,,,6.0839,21.0915,8.8844,0.0,1.0865,0.017684,0.338,13.0,,,,,,3.86789,PASS,
528,s05_vel_pi_leg_cycling,g000065_c6,65,,,,,,0.17976154457247775,0.04136927345400593,,,,,,,6.0089,20.2807,8.5107,0.0,0.9822,0.017673,0.334,13.0,,,,,,3.54749,PASS,
